-0.355914	0.146162582063848
-0.355685	0.146213195455441
-0.355513	0.146739846033369
-0.355284	0.147658106483786
-0.354883	0.147985370453307
-0.354864	0.148760304836574
-0.354558	0.148422140587243
-0.354367	0.152934229750118
-0.354157	0.152512429766848
-0.353966	0.151815275232244
-0.353585	0.151186792261397
-0.353604	0.151453454516786
-0.353375	0.151025916647875
-0.353298	0.150887139006951
-0.352954	0.150858087221631
-0.352821	0.149034728744832
-0.352744	0.149382505725756
-0.352362	0.149981894135541
-0.352114	0.150130551154097
-0.352019	0.150729592818329
-0.351751	0.151015929550364
-0.35158	0.151233616310685
-0.351331	0.151639976642647
-0.351198	0.154130903880134
-0.351007	0.153903077076623
-0.350816	0.153852981365549
-0.350568	0.154088613174022
-0.35051	0.154382464175041
-0.350205	0.15458575627617
-0.35009	0.154661973452198
-0.349727	0.15465869638628
-0.349689	0.152598901287266
-0.349422	0.152693921260518
-0.349193	0.152934450618498
-0.34904	0.154082385300555
-0.348658	0.15460740396244
-0.348639	0.155247464396127
-0.348295	0.154708748745261
-0.348257	0.155101894822718
-0.348066	0.156830370540215
-0.347742	0.156452714671669
-0.347723	0.156648657458297
-0.347379	0.156633891387263
-0.347341	0.156992163515141
-0.346978	0.157887205776953
-0.346863	0.15940754060004
-0.346615	0.159986449719437
-0.346481	0.157967433211505
-0.346233	0.158259787709054
-0.345985	0.1585252514503
-0.345832	0.15838789201471
-0.345527	0.158560091678864
-0.345431	0.158570198001038
-0.345221	0.158540834992558
-0.34503	0.158236117432745
-0.344877	0.160786152955138
-0.34461	0.160590836793936
-0.344419	0.159939060410593
-0.344228	0.159918376464224
-0.343961	0.160007093916468
-0.34377	0.160490191482705
-0.343694	0.160550013049384
-0.343235	0.160263985162782
-0.343331	0.158396315815398
-0.343083	0.158744972833955
-0.342815	0.158856939818091
-0.342529	0.158836137872088
-0.342452	0.159448200567298
-0.342147	0.159114938046578
-0.342013	0.159514829101671
-0.341708	0.158823583387674
-0.34167	0.163799082406308
-0.341383	0.163735563605643
-0.341211	0.163355491494496
